Brand,Model,Price,Rating,Link,Favori Number,Rush Delivery,Free Cargo,İşlemci Tipi,Ram (Sistem Belleği),SSD Kapasitesi,İşletim Sistemi,Ekran Kartı,Ekran Boyutu,Çözünürlük,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,Ekran Kartı Hafızası,İşlemci Modeli,İşlemci Nesli,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,Dokunmatik Ekran,Panel Tipi,Ram (Sistem Belleği) Tipi,Renk,Garanti Tipi,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Optik Sürücü Tipi,Bağlantılar,Klavye,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,Garanti Süresi,Arttırılabilir Azami Bellek,Menşei,Kapasite,İşlemci Frekansı,Power Supply,HDMI,Şarjlı Kullanım Süresi,Soket Tipi,SSD Teknolojisi,Beden,Okula Dönüş,Ekran Kartı Gücü,Görüntü Kalitesi,Ekran Özelliği
Dell,AWM16I7X70WH i7-13700HX 16GB 512GB RTX4070 16inç QHD W11H Gaming Laptop,95.039 TL,0,https://www.trendyol.com/dell/gaming-alienware-m16-r1-awm16i7x70wh-i7-13700hx-16gb-512gb-rtx4070-16inc-qhd-w11h-gaming-laptop-p-735132476?boutiqueId=61&merchantId=105369,0,1,1,Intel Core i7,16 GB,512 GB,Windows,Nvidia GeForce RTX 4070,16 inç,2560 x 1600,Oyun,2 - 4 kg,165 Hz,Harici,8 GB,13700HX,13. Nesil,16,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,,,,HDMI,Q İngilizce,GDDR6,QHD+,2 Yıl,,,,,,,,,,,,,,
LENOVO,i9 14900HX-RTX4070 8Gb-32Gb-1Tb Ssd-16inc-W11,99.999 TL,0,https://www.trendyol.com/lenovo/legion-5-14-nesil-core-i9-14900hx-rtx4070-8gb-32gb-1tb-ssd-16inc-w11-p-870280111?boutiqueId=61&merchantId=624588,0,0,1,Intel Core i9,32 GB,1 TB,Windows,Nvidia GeForce RTX 4070,16 inç,2560 x 1600,Oyun,2 - 4 kg,240 Hz,Harici,8 GB,14900HX,14. Nesil,24,1 TB,Yok,IPS,LPDDR5X,Gri,Resmi Distribütör Garantili,,,,USB,Q Türkçe,GDDR6,WQXGA,3 Yıl,,,,,,,,,,,,,,
Apple,"Apple M3 chip with 8-core CPU and 10-core GPU, 16GB, 512GB SSD - Gümüş",58.499 TL,0,https://www.trendyol.com/apple/13-inch-macbook-air-apple-m3-chip-with-8-core-cpu-and-10-core-gpu-16gb-512gb-ssd-gumus-p-870271045?boutiqueId=638145&merchantId=968,0,0,0,Apple M3,16 GB,512 GB,Mac Os,Dahili Ekran Kartı,13 inç,2560 x 1664,Ofis - İş,2 kg ve altı,Belirtilmemiş,Dahili,Paylaşımlı,Belirtilmemiş,3. Nesil,8,HDD Yok,Yok,,Birleşik Bellek,Gümüş,Apple Türkiye Garantili,,,,USB-C,Q Türkçe (Aydınlatmalı),Dahili,QHD,2 Yıl,,CN,,,,,,,,,,,,
LENOVO,Ideapad 1 Amd Ryzen™ 5 5500u 16 Gb 512 Gb Ssd Freedos 14 Inç 82r3008wtx16512,14.899 TL,4.7,https://www.trendyol.com/lenovo/ideapad-1-amd-ryzen-5-5500u-16-gb-512-gb-ssd-freedos-14-inc-82r3008wtx16512-p-863367998?boutiqueId=61&merchantId=118352,207 kişi,1,1,AMD Ryzen 5,16 GB,512 GB,Free Dos,AMD Radeon Graphics,14 inç,1920 x 1080,Ofis - İş,2 kg ve altı,90 Hz,Dahili,Paylaşımlı,5500U,5. Nesil,6,HDD Yok,Yok,TN,DDR4,Gri,Lenovo Türkiye Garantili,2.1,4.0,Yok,USB - Bluetooth - HDMI,Q Türkçe,Belirtilmemiş,Full HD (FHD),2 Yıl,40 GB,,,,,,4-6 Saat,,,,,,,
Huawei,"7 155H 16 GB 1 TB SSD Arc Graphics 14.2"" 2.8K Dokunmatik Notebook",49.689 TL,0,https://www.trendyol.com/huawei/matebook-14-2024-ultra-7-155h-16-gb-1-tb-ssd-arc-graphics-14-2-2-8k-dokunmatik-notebook-p-875878533?boutiqueId=61&merchantId=117197,0,1,1,Intel Core Ultra 7,16 GB,1 TB,Windows,Intel Arc Graphics,"14,2 inç",2880 x 1620,Ofis - İş,2 - 4 kg,120 Hz,Dahili,Paylaşımlı,155H,Belirtilmemiş,Belirtilmemiş,HDD Yok,Var,OLED,DDR5,Siyah,Huawei Türkiye Garantili,Belirtilmemiş,+5,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,OLED 2.8K,3 Yıl,16 GB,TR,,,,,6 Saat ve Üstü,,,,,,,
LENOVO,"12450HX 24 GB DDR5 512 GB SSD RTX4050 Freedos 15.6"" FHD","42.024,13 TL",0,https://www.trendyol.com/lenovo/loq-intel-core-i5-12450hx-24-gb-ddr5-512-gb-ssd-rtx4050-freedos-15-6-fhd-p-886109267?boutiqueId=61&merchantId=932594,0,0,1,Intel Core i5,24 GB,512 GB,Free Dos,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Tasarım,2 - 4 kg,144 Hz,Harici,6 GB,12450H,12. Nesil,8,HDD Yok,Yok,IPS,DDR5,Siyah,Resmi Distribütör Garantili,3.1,,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),GDDR6,Full HD (FHD),2 Yıl,,,,,,,6 Saat ve Üstü,,,,,,,
Dell,Gaming G15 5530 G155530013uv4 I7-13650hx 32gb Rtx4060 8gb 140w 15.6 Fhd Ubuntu Gaming Laptop,55.969 TL,1.0,https://www.trendyol.com/dell/gaming-g15-5530-g155530013uv4-i7-13650hx-32gb-rtx4060-8gb-140w-15-6-fhd-ubuntu-gaming-laptop-p-854407392?boutiqueId=61&merchantId=105369,264 kişi,0,1,Intel Core i7,32 GB,1 TB,Linux,Nvidia GeForce RTX 4060,"15,6 inç",1920 x 1080,Oyun,Belirtilmemiş,165 Hz,Harici,8 GB,13650HX,13. Nesil,14,HDD Yok,Yok,,DDR5,Gri,Resmi Distribütör Garantili,3.6,4.9,,USB - Bluetooth - HDMI,Q Türkçe,Belirtilmemiş,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
MSI,"96GB 4tb SSD 16GB/RTX4090 W11PRO 17"" 240HZ Qhd+ A14VIG-879XTRW60+ZETTACNT","189.999,98 TL",0,https://www.trendyol.com/msi/vector-17-hx-i9-14900hx-96gb-4tb-ssd-16gb-rtx4090-w11pro-17-240hz-qhd-a14vig-879xtrw60-zettacnt-p-861754771?boutiqueId=61&merchantId=106536,0,0,1,Intel Core i9,96 GB,4 TB,Windows,Nvidia GeForce RTX 4090,17 inç,2560 x 1600,Oyun,2 - 4 kg,240 Hz,Harici,16 GB,14900HX,14. Nesil,24,HDD Yok,Yok,,DDR5,Siyah,Resmi Distribütör Garantili,,,,Wi-Fi,Q Türkçe (RGB Aydınlatmalı),GDDR6,QHD,2 Yıl,,,,,,,,,,,,,,
ACER,"Core i5 1135G7 12GB 256GB SSD Freedos 15.6"" Taşınabilir Bilgisayar",15.299 TL,0,https://www.trendyol.com/acer/aspire-3-a315-58s3-intel-core-i5-1135g7-12gb-256gb-ssd-freedos-15-6-tasinabilir-bilgisayar-p-768249595?boutiqueId=61&merchantId=444099,0,1,1,Intel Core i5,12 GB,256 GB,Free Dos,Intel Iris Plus Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1135G7,11. Nesil,8,HDD Yok,Yok,IPS,DDR4,Gri,ACER Türkiye Garantili,2.4,4.2,Yok,HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,,,,,,,6 Saat ve Üstü,,,,,,,
CASPER,G911.1390-DF90X-C i9-13900HX 32GB DDR5 RAM 1TB NVMe SSD 16GB RTX4090 DOS GAMING LAPTOP,115.799 TL,0,https://www.trendyol.com/casper/excalibur-g911-1390-df90x-c-i9-13900hx-32gb-ddr5-ram-1tb-nvme-ssd-16gb-rtx4090-dos-gaming-laptop-p-672171896?boutiqueId=61&merchantId=114258,137 kişi,0,1,Intel Core i9,32 GB,1 TB,Free Dos,Nvidia GeForce RTX 4090,16 inç,2560 x 1600,Oyun,2 - 4 kg,165 Hz,Harici,16 GB,13900HX,13. Nesil,24,HDD Yok,Yok,IPS,DDR5,Gri,Casper Türkiye Garantili,,+5,,Bluetooth,Q Türkçe,GDDR6X,WQHD,2 Yıl,64 GB,,,,,,,,,,,,,
ACER,i5 1235U-16Gb-512Gb Ssd-15.6inc-W11,24.936 TL,0,https://www.trendyol.com/acer/aspire-3-12-nesil-core-i5-1235u-16gb-512gb-ssd-15-6inc-w11-p-866676471?boutiqueId=61&merchantId=624588,0,0,1,Intel Core i5,16 GB,512 GB,Windows,Intel Iris Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,512 GB,Yok,,DDR4,Gri,Resmi Distribütör Garantili,,,,USB,Q Türkçe,GDDR5,HD Ready (HD),2 Yıl,,,,,,,,,,,,,,
MSI,Thın 15 B12uc-1478xtrm3 I5-12450h 16gb Rtx3050 Gddr6 4gb 512gb Ssd 15.6 Fhd 144hz Windows 11 Pro,35.349 TL,4.7,https://www.trendyol.com/msi/thin-15-b12uc-1478xtrm3-i5-12450h-16gb-rtx3050-gddr6-4gb-512gb-ssd-15-6-fhd-144hz-windows-11-pro-p-866743775?boutiqueId=61&merchantId=127233,0,1,1,Intel Core i5,16 GB,512 GB,Windows,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,12450H,12. Nesil,8,HDD Yok,Yok,TN,DDR4,Siyah,MSI Türkiye Garantili,,,,HDMI - USB,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,16 GB,,,,,,,,,,,,,
MSI,"i7-13620H 32GB 1TB SSD RTX4060/8GB 15.6"" FHD 144HZ FDOS & PER4 ÇANTA","61.901,50 TL",0,https://www.trendyol.com/msi/cyborg-15-a13vf3-i7-13620h-32gb-1tb-ssd-rtx4060-8gb-15-6-fhd-144hz-fdos-per4-canta-p-865160788?boutiqueId=61&merchantId=668896,0,0,1,Intel Core i7,32 GB,1 TB,Free Dos,Nvidia GeForce RTX 4060,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,8 GB,13620H,13. Nesil,16,HDD Yok,Yok,IPS,DDR5,Siyah,MSI Türkiye Garantili,1.8,4.9,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,64 GB,,,,,,,,,,,,,
ASUS,"Vivobook 15 Intel Core i5 1235U 16GB 1TB SSD W11P 15.6"" FHD Bilgisayar Csrtech Çanta Hediye",22.749 TL,5.0,https://www.trendyol.com/asus/vivobook-15-intel-core-i5-1235u-16gb-1tb-ssd-w11p-15-6-fhd-bilgisayar-csrtech-canta-hediye-p-795953836?boutiqueId=61&merchantId=122633,141 kişi,1,1,Intel Core i5,16 GB,1 TB,Windows,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,IPS,DDR4,Lacivert,Asus Türkiye Garantili,3.3,4.4,Yok,HDMI - USB,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,40 GB,,,,,,4-6 Saat,,,,,,,
LENOVO,RYZEN5-7520U 8GB 256SSD O/B 15.6 DOS,"22.122,72 TL",0,https://www.trendyol.com/lenovo/nb-v15-82yu0122tx-ryzen5-7520u-8gb-256ssd-o-b-15-6-dos-p-854412299?boutiqueId=61&merchantId=845841,0,0,1,AMD Ryzen 5,8 GB,256 GB,Free Dos,AMD Radeon R5 M420,"15,6 inç",1920 x 1080,Oyun,Belirtilmemiş,Belirtilmemiş,Dahili,8 GB,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,6 TB,Yok,,DDR5,Siyah,Lenovo Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Belirtilmemiş,Ultra HD 4K (UHD),2 Yıl,,,,,,,,,,,,,,
HP,"16 GB RAM 512 GB SSD 8GB RTX4060 15.6"" Freedos B03C7EA Zi700","38.102,67 TL",0,https://www.trendyol.com/hp/victus-gaming-15-i5-12500h-16-gb-ram-512-gb-ssd-8gb-rtx4060-15-6-freedos-b03c7ea-zi700-p-880199552?boutiqueId=61&merchantId=820455,0,0,1,Intel Core i5,16 GB,512 GB,Free Dos,Nvidia GeForce RTX 4060,"15,6 inç",1920 x 1080,Tasarım,2 - 4 kg,144 Hz,Harici,8 GB,12500H,12. Nesil,12+,HDD Yok,Yok,IPS,DDR4,Siyah,HP Türkiye Garantili,3.3,,Yok,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"32 GB 1 TBSSD RTX4050 15.6"" 144Hz FHD Freedos 83DV00G7TR BT10","50.074,37 TL",0,https://www.trendyol.com/lenovo/loq-15irx9-i7-13650hx-32-gb-1-tbssd-rtx4050-15-6-144hz-fhd-freedos-83dv00g7tr-bt10-p-879952028?boutiqueId=61&merchantId=999351,0,0,1,Intel Core i7,32 GB,1 TB,Free Dos,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,13650HX,13. Nesil,14,HDD Yok,Yok,,DDR5,Siyah,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"Victus Gaming 15-FA0011NT Intel Core i5 12450H 16GB 512GB SSD RTX3050 Freedos 15.6"" FHD 144Hz",32.449 TL,4.0,https://www.trendyol.com/hp/victus-gaming-15-fa0011nt-intel-core-i5-12450h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-p-736458605?boutiqueId=61&merchantId=444099,222 kişi,1,1,Intel Core i5,64 GB,512 GB,Free Dos,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Ev - Okul,2 - 4 kg,144 Hz,Harici,4 GB ve altı,3600,12. Nesil,16,512 GB,Yok,IPS,DDR4,Siyah,HP Türkiye Garantili,2.5,4.4,Yok,USB,Q Türkçe (Aydınlatmasız),GDDR6,Full HD (FHD),2 Yıl,,,,,,,4-6 Saat,,,,,,,
Game Garaj,"Intel Core I7 14700hx 64gb 2tb Rtx4070 16"" Qhd 240hz Ips Freedos Bilgisayar","76.992,80 TL",0,https://www.trendyol.com/game-garaj/slayer4-7-4070-c4-intel-core-i7-14700hx-64gb-2tb-rtx4070-16-qhd-240hz-ips-freedos-bilgisayar-p-820011793?boutiqueId=61&merchantId=124551,0,1,1,Intel Core i7,64 GB,2 TB,Free Dos,Nvidia GeForce RTX 4070,16 inç,2560 x 1600,Oyun,2 - 4 kg,240 Hz,Harici,8 GB,14700HX,14. Nesil,20,HDD Yok,Yok,IPS,DDR5,Siyah,Game Garaj Türkiye Garantili,2.1,+5,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,QHD,2 Yıl,64 GB,,,,,,3 Saat ve Altı,,,,,140W,,
ACER,"TMP414-53-59D4 Dizüstü PC I5-1335U, 8 GB DDR4 RAM, 512 GB SSD",19.999 TL,0,https://www.trendyol.com/acer/travelmate-p4-p73-tmp414-53-59d4-dizustu-pc-i5-1335u-8-gb-ddr4-ram-512-gb-ssd-p-879715171?boutiqueId=61&merchantId=105150,0,0,1,Intel Core i5,8 GB,512 GB,Free Dos,Intel UHD Graphics,14 inç,1920 x 1200,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1335U,13. Nesil,10,HDD Yok,Yok,IPS,DDR4,Siyah,ACER Türkiye Garantili,3.4,4.6,Yok,USB-C,Q Türkçe (Aydınlatmalı),Belirtilmemiş,FHD+,2 Yıl,32 GB,,,,,,6 Saat ve Üstü,,,,,,,
Dell,"i7-13650HX 32GB 1TBSSD RTX3050 15.6"" FullHD W11P Taşınabilir Bilgisayar-",43.999 TL,0,https://www.trendyol.com/dell/g15-5530-g155530005u16-i7-13650hx-32gb-1tbssd-rtx3050-15-6-fullhd-w11p-tasinabilir-bilgisayar-p-874381798?boutiqueId=61&merchantId=1069329,0,0,1,Intel Core i7,32 GB,1 TB,Windows,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,120 Hz,Harici,6 GB,13650HX,13. Nesil,14,HDD Yok,Yok,Anti-Glare,DDR5,Gri,Resmi Distribütör Garantili,,,,HDMI - USB,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
HP,"71t71ea06 Ryzen7 5800h 16gb 512ssd Rtx3050ti 15.6"" Fullhd W10p Taşınabilir Bil",40.739 TL,0,https://www.trendyol.com/hp/victus-15-fb0004nt-71t71ea06-ryzen7-5800h-16gb-512ssd-rtx3050ti-15-6-fullhd-w10p-tasinabilir-bil-p-711557141?boutiqueId=61&merchantId=106664,0,1,1,AMD Ryzen 7,16 GB,512 GB,Windows,Nvidia GeForce RTX 3050 Ti,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,4 GB ve altı,5800H,5. Nesil,8,HDD Yok,Yok,IPS,DDR4,Beyaz,Resmi Distribütör Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
ASUS,"Expertbook Intel Core I3-1215U 16GB 512 SSD 15.6""FHD Free Dos B1502CBA-I38512B0D03",14.599 TL,3.5,https://www.trendyol.com/asus/expertbook-intel-core-i3-1215u-16gb-512-ssd-15-6-fhd-free-dos-b1502cba-i38512b0d03-p-806159139?boutiqueId=61&merchantId=109239,261 kişi,1,1,Intel Core i3,16 GB,512 GB,Free Dos,Intel UHD Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1215U,12. Nesil,6,HDD Yok,Yok,IPS,DDR4,Siyah,Asus Türkiye Garantili,1.2,4.4,Yok,Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmasız),Dahili,Full HD (FHD),2 Yıl,32 GB,,,,,,4-6 Saat,,,,,,,
ACER,Nitro V15 Intel I5 13420h 8gb 1tb Ssd Rtx3050-6gb 15.6'' Fhd 144hz W11 Home Taşınabilir Bilgisa,30.900 TL,5.0,https://www.trendyol.com/acer/nitro-v15-intel-i5-13420h-8gb-1tb-ssd-rtx3050-6gb-15-6-fhd-144hz-w11-home-tasinabilir-bilgisa-p-825243135?boutiqueId=61&merchantId=275331,209 kişi,0,1,Intel Core i5,8 GB,1 TB,Windows,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Dahili,Paylaşımlı,13420H,11. Nesil,8,HDD Yok,Yok,IPS,DDR5,Siyah,ACER Türkiye Garantili,,,,Bluetooth,Q Türkçe,GDDR6,Full HD (FHD),2 Yıl,16 GB,,,,,,,,,,,60W,,
LENOVO,"Legion Pro 7 I9 14900Hx 32Gb 1TB RTX 4080 12Gb Gddr6 16"" Wqxga 240 Hz W11 83DE002LTR",139.999 TL,5.0,https://www.trendyol.com/lenovo/legion-pro-7-i9-14900hx-32gb-1tb-rtx-4080-12gb-gddr6-16-wqxga-240-hz-w11-83de002ltr-p-867259544?boutiqueId=61&merchantId=624588,0,0,1,Intel Core i9,32 GB,1 TB,Windows,Nvidia GeForce RTX 4080,16 inç,2560 x 1600,Oyun,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,14900HX,Belirtilmemiş,4,HDD Yok,Yok,IPS,Belirtilmemiş,Renkli,Lenovo Türkiye Garantili,,,,Bluetooth,Q Türkçe,Belirtilmemiş,WQXGA,2 Yıl,4 GB,,,,,,,,,,,,,
ASUS,"EXPERTBOOK B1502CBA-I78512B0DE4 I7-1255U 24GB 512GB 15.6"" FHD FREEDOS",22.749 TL,5.0,https://www.trendyol.com/asus/expertbook-b1502cba-i78512b0de4-i7-1255u-24gb-512gb-15-6-fhd-freedos-p-861963719?boutiqueId=61&merchantId=212612,0,1,1,Intel Core i7,24 GB,512 GB,Free Dos,Intel XE Graphics,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,60 Hz,Dahili,Paylaşımlı,1255U,12. Nesil,10,HDD Yok,Yok,,DDR4,Gri,Resmi Distribütör Garantili,1.7,4.7,Yok,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),2 Yıl,,,,,,,4-6 Saat,,,,,,,
Hometech,Alfa 470c Gri Intel Celeron N4020 4 Gb 128 Gb Ssd 14.1 Hd Windows 10 Home Dizüstü Bilgisayar,14.000 TL,4.4,https://www.trendyol.com/hometech/alfa-470c-gri-intel-celeron-n4020-4-gb-128-gb-ssd-14-1-hd-windows-10-home-dizustu-bilgisayar-p-142493119?boutiqueId=61&merchantId=993339,6211 kişi,0,1,Intel Celeron,4 GB,128 GB,Windows,Dahili Ekran Kartı,"14,1 inç",1366 x 768,Ev - Okul,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,N4020,Belirtilmemiş,2,HDD Yok,Yok,TN,DDR4,Gri,Resmi Distribütör Garantili,1.1,2.8,Yok,Mini HDMI,Q Türkçe,DDR,HD Ready (HD),2 Yıl,4 GB,,,,,,3 Saat ve Altı,,,,,,,
ASUS,"7735hs 32gb 512gb Ssd Rtx4050/6gb 15.6"" 144hz Fhd Fdos Fa507nu-lp052",42.999 TL,0,https://www.trendyol.com/asus/tuf-gaming-a15-r7-7735hs-32gb-512gb-ssd-rtx4050-6gb-15-6-144hz-fhd-fdos-fa507nu-lp052-p-690693764?boutiqueId=61&merchantId=954456,0,1,1,AMD Ryzen 7,32 GB,512 GB,Free Dos,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,7735HS,7. Nesil,8,HDD Yok,Yok,IPS,DDR5,Black,Asus Türkiye Garantili,,4.7,,Bluetooth - USB,Q Türkçe,GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
MSI,Intel Core i5-1235U 8GB 512GB SSD Windows 10 Home 15.6 FHD Notebook,23.229 TL,0,https://www.trendyol.com/msi/modern-15-b12mo-624xtrm1-intel-core-i5-1235u-8gb-512gb-ssd-windows-10-home-15-6-fhd-notebook-p-873304783?boutiqueId=61&merchantId=127233,0,1,1,Intel Core i5,8 GB,512 GB,Windows,Intel XE Graphics,"15,6 inç",1920 x 1080,Ev - Okul,2 kg ve altı,60 Hz,Dahili,Paylaşımlı,1235U,12. Nesil,10,HDD Yok,Yok,,DDR4,Siyah,MSI Türkiye Garantili,,,,USB,Q Türkçe (Aydınlatmalı),DDR4,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
MONSTER,"Abra A7 V15.2.5 Intel Core i7 12700H 32 GB RAM 1 TB SSD 6 GB RTX 4050 Windows 11 17,3"" FHD 144 Hz",52.599 TL,5.0,https://www.trendyol.com/monster/abra-a7-v15-2-5-intel-core-i7-12700h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-windows-11-17-3-fhd-144-hz-p-824647705?boutiqueId=61&merchantId=105286,246 kişi,0,1,Intel Core i7,32 GB,1 TB,Windows,Nvidia GeForce RTX 4050,"17,3 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,12700H,12. Nesil,14,HDD Yok,Yok,IPS,DDR4,Siyah,Monster Türkiye Garantili,2.3,4.7,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,32 GB,,,,,,4-6 Saat,,,,,100W,,
ASUS,"Vivobook 16x I5-13500h 24gb 1tb Ssd Fhd 120hz Wuxga 16.0"" W11home Rtx4050 8gb K3605vu-n1066wt2",37.999 TL,4.0,https://www.trendyol.com/asus/vivobook-16x-i5-13500h-24gb-1tb-ssd-fhd-120hz-wuxga-16-0-w11home-rtx4050-8gb-k3605vu-n1066wt2-p-860695824?boutiqueId=61&merchantId=104683,0,1,1,Intel Core i5,24 GB,1 TB,Windows,Nvidia GeForce RTX 4050,16 inç,1920 x 1200,Oyun,2 - 4 kg,144 Hz,Harici,Paylaşımlı,13500H,13. Nesil,12+,HDD Yok,Yok,WUXGA,DDR4,Inox,Asus Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe,DDR4,Full HD (FHD),2 Yıl,64 GB,,,,,,3 Saat ve Altı,,,,,,,
HP,R3-7330U/8 GB/512 GB SSD/DOS,13.499 TL,0,https://www.trendyol.com/hp/nb-9g1g1et-255-g10-r3-7330u-8-gb-512-gb-ssd-dos-p-885221796?boutiqueId=61&merchantId=506832,0,1,1,AMD Ryzen 3,8 GB,512 GB,Free Dos,Belirtilmemiş,"15,6 inç",1920 x 1080,Ofis - İş,2 kg ve altı,Belirtilmemiş,Belirtilmemiş,Paylaşımlı,Belirtilmemiş,Belirtilmemiş,4,HDD Yok,Yok,,DDR4,Gümüş,HP Türkiye Garantili,,,,Wi-Fi,Q Türkçe,Belirtilmemiş,Belirtilmemiş,2 Yıl,,,,,,,,,,,,,,
CASPER,Excalibur G870.1270-EXA0R-B INTEL i7-12700H 64GB RAM 2TB NVMe SSD 6GB RTX4050 W11P GAMING LAPTOP,53.299 TL,5.0,https://www.trendyol.com/casper/excalibur-g870-1270-exa0r-b-intel-i7-12700h-64gb-ram-2tb-nvme-ssd-6gb-rtx4050-w11p-gaming-laptop-p-873268133?boutiqueId=61&merchantId=114258,0,0,1,Intel Core i7,64 GB,2 TB,Windows,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,Oyun,2 - 4 kg,144 Hz,Harici,6 GB,12700H,12. Nesil,14,2 TB,Yok,IPS,DDR4,Siyah,Casper Türkiye Garantili,,,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
LENOVO,"1355U 24gb Ram 2Tb Ssd Freedos 15.6"" Full HD Freedos Notebook",34.999 TL,0,https://www.trendyol.com/lenovo/v15-g4-intel-core-i7-1355u-24gb-ram-2tb-ssd-freedos-15-6-full-hd-freedos-notebook-p-800060343?boutiqueId=61&merchantId=125175,0,1,1,Intel Core i7,24 GB,2 TB,Free Dos,Dahili Ekran Kartı,"15,6 inç",1920 x 1080,Ofis - İş,2 - 4 kg,Belirtilmemiş,Dahili,Paylaşımlı,1355U,13. Nesil,12+,HDD Yok,Yok,IPS,DDR4,KOYU GRİ-SİYAH,Lenovo Türkiye Garantili,3.7,5.0,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),Belirtilmemiş,Full HD (FHD),2 Yıl,,,,,,,,,,,,,,
